# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_exon_loss_variant+splice_region_variant	variants_effect_exon_loss_variant+start_lost+splice_region_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+missense_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+start_lost+splice_region_variant	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_gained+synonymous_variant	variants_effect_frameshift_variant+stop_lost+splice_region_variant	variants_effect_frameshift_variant+synonymous_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_missense_variant	variants_effect_missense_variant+disruptive_inframe_deletion	variants_effect_missense_variant+inframe_deletion	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost+inframe_deletion+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
SAOUHSC_01597	SAOUHSC_01597	YP_500112.1		0	5	1	48	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	23	25	0	5000	6	0	786	0	0	0	0	0	0	23	0	5000
SAOUHSC_01598	SAOUHSC_01598	YP_500113.1		0	0	2	55	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	29	26	0	5000	2	0	921	0	0	0	0	0	0	29	0	5000
SAOUHSC_01599	SAOUHSC_01599	YP_500114.1		0	7	0	69	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	28	41	0	5000	7	0	1485	0	0	0	0	0	0	28	0	5000
SAOUHSC_01600	SAOUHSC_01600	YP_500115.1		0	3	1	72	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	30	42	0	5000	4	0	894	0	0	0	0	0	0	30	0	5000
SAOUHSC_01601	SAOUHSC_01601	YP_500116.1		0	2	2	80	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	49	31	0	5000	4	0	1650	0	0	0	0	0	0	49	0	5000
SAOUHSC_01602	SAOUHSC_01602	YP_500117.1		0	11	7	56	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	11	35	21	0	5000	18	0	1020	0	0	0	0	0	0	35	0	5000
SAOUHSC_01603	SAOUHSC_01603	YP_500118.1		0	0	1	68	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	34	34	0	5000	1	0	255	0	0	0	0	0	0	34	0	5000
SAOUHSC_01604	SAOUHSC_01604	YP_500119.1		0	2	2	65	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	30	35	0	5000	4	0	372	0	0	0	0	0	0	30	0	5000
SAOUHSC_01605	SAOUHSC_01605	YP_500120.1		0	6	0	64	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	20	44	0	5000	6	0	1407	0	0	0	0	0	0	20	0	5000
SAOUHSC_01606	SAOUHSC_01606	YP_500121.1		0	4	3	62	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	22	40	0	5000	7	0	1134	0	0	0	0	0	0	22	0	5000
SAOUHSC_01607	SAOUHSC_01607	YP_500122.1		0	0	0	69	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	18	0	5000	0	0	0	0	0	0	0	0	0	51	0	5000
SAOUHSC_01608	SAOUHSC_01608	YP_500123.1		0	0	1	64	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	48	16	0	5000	1	0	93	0	0	0	0	0	0	48	0	5000
SAOUHSC_01609	SAOUHSC_01609	YP_500124.1		0	4	0	64	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	15	49	0	5000	4	0	981	0	0	0	0	0	0	15	0	5000
SAOUHSC_01610	SAOUHSC_01610	YP_500125.1		0	0	0	51	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	35	0	5000	0	0	0	0	0	0	0	0	0	16	0	5000
SAOUHSC_01611	SAOUHSC_01611	YP_500126.1		0	2	1	42	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	18	24	0	5000	3	0	1275	0	0	0	0	0	0	18	0	5000
SAOUHSC_01612	SAOUHSC_01612	YP_500127.1		0	4	3	34	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	13	21	0	5000	7	0	984	0	0	0	0	0	0	13	0	5000
SAOUHSC_01613	SAOUHSC_01613	YP_500128.1		0	1	1	34	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	12	22	0	5000	2	0	993	0	0	0	0	0	0	12	0	5000
SAOUHSC_01614	SAOUHSC_01614	YP_500129.1		0	4	0	27	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	11	16	0	5000	4	0	1422	0	0	0	0	0	0	11	0	5000
SAOUHSC_01615	SAOUHSC_01615	YP_500130.1		0	5	1	25	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	9	16	0	5000	6	0	1680	0	0	0	0	0	0	9	0	5000
SAOUHSC_01617	SAOUHSC_01617	YP_500131.1		0	1	0	31	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	18	0	5000	1	0	453	0	0	0	0	0	0	13	0	5000
SAOUHSC_01618	SAOUHSC_01618	YP_500132.1		0	0	1	30	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	13	0	5000	1	0	882	0	0	0	0	0	0	17	0	5000
SAOUHSC_01619	SAOUHSC_01619	YP_500133.1		0	0	0	29	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	12	0	5000	0	0	0	0	0	0	0	0	0	17	0	5000
SAOUHSC_01622	SAOUHSC_01622	YP_500136.1		0	0	0	34	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	11	0	5000	0	0	0	0	0	0	0	0	0	23	0	5000
SAOUHSC_01623	SAOUHSC_01623	YP_500137.1		0	8	0	30	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	19	11	0	5000	8	0	1356	0	0	0	0	0	0	19	0	5000
SAOUHSC_01624	SAOUHSC_01624	YP_500138.1		0	0	1	31	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	18	13	0	5000	1	0	465	0	0	0	0	0	0	18	0	5000
SAOUHSC_01625	SAOUHSC_01625	YP_500139.1		0	1	0	33	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	16	0	5000	1	0	558	0	0	0	0	0	0	17	0	5000
SAOUHSC_01626	SAOUHSC_01626	YP_500140.1		0	5	1	33	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	16	17	0	5000	6	0	1062	0	0	0	0	0	0	16	0	5000
SAOUHSC_01627	SAOUHSC_01627	YP_500141.1		0	0	0	36	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	15	0	5000	0	0	0	0	0	0	0	0	0	21	0	5000
SAOUHSC_01628	SAOUHSC_01628	YP_500142.1		0	1	1	34	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	20	14	0	5000	2	0	219	0	0	0	0	0	0	20	0	5000
SAOUHSC_01629	SAOUHSC_01629	YP_500143.1		0	0	2	34	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	11	23	0	5000	2	0	831	0	0	0	0	0	0	11	0	5000
SAOUHSC_01630	SAOUHSC_01630	YP_500144.1		0	1	0	31	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21	10	0	5000	1	0	387	0	0	0	0	0	0	21	0	5000
SAOUHSC_01632	SAOUHSC_01632	YP_500145.1		0	4	0	27	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	18	0	5000	4	0	1473	0	0	0	0	0	0	9	0	5000
SAOUHSC_01633	SAOUHSC_01633	YP_500146.1		0	4	0	28	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	18	0	5000	4	0	1347	0	0	0	0	0	0	10	0	5000
SAOUHSC_01635	SAOUHSC_01635	YP_500148.1		0	0	1	24	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	11	0	5000	1	0	525	0	0	0	0	0	0	13	0	5000
SAOUHSC_01636	SAOUHSC_01636	YP_500149.1		0	0	0	23	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	0	5000	0	0	0	0	0	0	0	0	0	13	0	5000
SAOUHSC_01637	SAOUHSC_01637	YP_500150.2		0	0	0	23	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	11	0	5000	0	0	0	0	0	0	0	0	0	12	0	5000
SAOUHSC_01638	SAOUHSC_01638	YP_500151.1		0	0	0	24	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	11	0	5000	0	0	0	0	0	0	0	0	0	13	0	5000
SAOUHSC_01639	SAOUHSC_01639	YP_500152.1		0	0	1	25	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	11	0	5000	1	0	447	0	0	0	0	0	0	14	0	5000
SAOUHSC_01640	SAOUHSC_01640	YP_500153.1		0	0	0	25	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	11	0	5000	0	0	0	0	0	0	0	0	0	14	0	5000
SAOUHSC_01641	SAOUHSC_01641	YP_500154.1		0	1	0	22	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	8	0	5000	1	0	921	0	0	0	0	0	0	14	0	5000
SAOUHSC_01643	SAOUHSC_01643	YP_500155.1		0	4	3	14	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	7	7	0	5000	7	0	975	0	0	0	0	0	0	7	0	5000
SAOUHSC_01644	SAOUHSC_01644	YP_500156.1		0	0	1	21	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	13	0	5000	1	0	624	0	0	0	0	0	0	8	0	5000
SAOUHSC_01645	SAOUHSC_01645	YP_500157.1		0	0	0	22	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	14	0	5000	0	0	0	0	0	0	0	0	0	8	0	5000
SAOUHSC_01646	SAOUHSC_01646	YP_500158.1		0	0	0	23	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	14	0	5000	0	0	0	0	0	0	0	0	0	9	0	5000
SAOUHSC_01647	SAOUHSC_01647	YP_500159.1		0	0	0	21	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	12	0	5000	0	0	0	0	0	0	0	0	0	9	0	5000
SAOUHSC_01650	SAOUHSC_01650	YP_500162.1		0	1	1	23	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	10	13	0	5000	2	0	540	0	0	0	0	0	0	10	0	5000
SAOUHSC_01652	SAOUHSC_01652	YP_500164.1		0	2	2	27	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	18	9	0	5000	4	0	2076	0	0	0	0	0	0	18	0	5000
SAOUHSC_01653	SAOUHSC_01653	YP_500165.1		0	2	0	28	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	9	0	5000	2	0	600	0	0	0	0	0	0	19	0	5000
SAOUHSC_01655	SAOUHSC_01655	YP_500166.1		0	3	0	24	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	15	9	0	5000	3	0	411	0	0	0	0	0	0	15	0	5000
SAOUHSC_01656	SAOUHSC_01656	YP_500167.1		0	0	0	31	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	12	0	5000	0	0	0	0	0	0	0	0	0	19	0	5000
SAOUHSC_01657	SAOUHSC_01657	YP_500168.1		0	0	0	30	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	10	0	5000	0	0	0	0	0	0	0	0	0	20	0	5000
SAOUHSC_01658	SAOUHSC_01658	YP_500169.1		0	5	1	25	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	16	9	0	5000	6	0	891	0	0	0	0	0	0	16	0	5000
SAOUHSC_01659	SAOUHSC_01659	YP_500170.1		0	5	1	36	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	23	13	0	5000	6	0	1347	0	0	0	0	0	0	23	0	5000
SAOUHSC_01660	SAOUHSC_01660	YP_500171.1		0	0	3	50	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	32	18	0	5000	3	0	1101	0	0	0	0	0	0	32	0	5000
SAOUHSC_01661	SAOUHSC_01661	YP_500172.1		0	2	2	47	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	32	15	0	5000	4	0	678	0	0	0	0	0	0	32	0	5000
SAOUHSC_01662	SAOUHSC_01662	YP_500173.1		0	3	0	48	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	29	19	0	5000	3	0	1107	0	0	0	0	0	0	29	0	5000
SAOUHSC_01663	SAOUHSC_01663	YP_500174.1		0	8	6	44	0	18	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	8	26	18	0	5000	14	0	1800	0	0	0	0	0	0	26	0	5000
SAOUHSC_01664	SAOUHSC_01664	YP_500175.1		0	9	1	44	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	22	22	0	5000	10	0	819	0	0	0	0	0	0	22	0	5000
SAOUHSC_01665	SAOUHSC_01665	YP_500176.1		0	2	1	53	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	21	32	0	5000	3	0	540	0	0	0	0	0	0	21	0	5000
SAOUHSC_01666	SAOUHSC_01666	YP_500177.1		0	0	0	60	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	28	0	5000	0	0	0	0	0	0	0	0	0	32	0	5000
SAOUHSC_01667	SAOUHSC_01667	YP_500178.1		0	3	2	53	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	22	31	0	5000	5	0	747	0	0	0	0	0	0	22	0	5000
SAOUHSC_01670	SAOUHSC_01670	YP_500181.1		0	2	0	44	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	18	26	0	5000	2	0	405	0	0	0	0	0	0	18	0	5000
SAOUHSC_01671	SAOUHSC_01671	YP_500182.1		0	3	0	36	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	16	20	0	5000	3	0	345	0	0	0	0	0	0	16	0	5000
SAOUHSC_01672	SAOUHSC_01672	YP_500183.1		0	1	1	37	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	16	21	0	5000	2	0	468	0	0	0	0	0	0	16	0	5000
SAOUHSC_01673	SAOUHSC_01673	YP_500184.1		0	2	0	41	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	22	0	5000	2	0	948	0	0	0	0	0	0	19	0	5000
SAOUHSC_01675	SAOUHSC_01675	YP_500185.1		0	2	1	39	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	14	25	0	5000	3	0	699	0	0	0	0	0	0	14	0	5000
SAOUHSC_01676	SAOUHSC_01676	YP_500186.1		0	1	0	41	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	27	0	5000	1	0	990	0	0	0	0	0	0	14	0	5000
SAOUHSC_01677	SAOUHSC_01677	YP_500187.1		0	2	0	36	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14	22	0	5000	2	0	684	0	0	0	0	0	0	14	0	5000
SAOUHSC_01679	SAOUHSC_01679	YP_500189.1		0	5	0	29	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	17	0	5000	5	0	1347	0	0	0	0	0	0	12	0	5000
SAOUHSC_01680	SAOUHSC_01680	YP_500190.1		0	2	2	27	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	9	18	0	5000	4	0	753	0	0	0	0	0	0	9	0	5000
SAOUHSC_01682	SAOUHSC_01682	YP_500192.1		0	2	0	37	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	22	15	0	5000	2	0	1140	0	0	0	0	0	0	22	0	5000
SAOUHSC_01684	SAOUHSC_01684	YP_500194.1		0	1	0	48	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	36	12	0	5000	1	0	627	0	0	0	0	0	0	36	0	5000
SAOUHSC_01685	SAOUHSC_01685	YP_500195.1		0	2	0	50	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	39	11	0	5000	2	0	978	0	0	0	0	0	0	39	0	5000
SAOUHSC_01686	SAOUHSC_01686	YP_500196.1		0	7	5	45	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	35	10	0	5000	12	0	1125	0	0	0	0	0	0	35	0	5000
SAOUHSC_01687	SAOUHSC_01687	YP_500197.1		0	0	1	56	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	32	24	0	5000	1	0	129	0	0	0	0	0	0	32	0	5000
SAOUHSC_01688	SAOUHSC_01688	YP_500198.1		1	11	1	57	0	27	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	30	27	0	5000	13	0	1824	0	0	0	0	0	0	30	0	5000
SAOUHSC_01691	SAOUHSC_01691	YP_500201.1		0	3	12	64	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	3	27	37	0	5000	15	0	2148	0	0	0	0	0	0	27	0	5000
SAOUHSC_01692	SAOUHSC_01692	YP_500202.1		0	0	0	55	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	27	0	5000	0	0	0	0	0	0	0	0	0	28	0	5000
SAOUHSC_01693	SAOUHSC_01693	YP_500203.1		0	3	5	43	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	19	24	0	5000	8	0	687	0	0	0	0	0	0	19	0	5000
SAOUHSC_01694	SAOUHSC_01694	YP_500204.1		0	0	0	55	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	31	0	5000	0	0	0	0	0	0	0	0	0	24	0	5000
SAOUHSC_01695	SAOUHSC_01695	YP_500205.1		0	0	0	53	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	29	0	5000	0	0	0	0	0	0	0	0	0	24	0	5000
SAOUHSC_01696	SAOUHSC_01696	YP_500206.1		0	1	0	58	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31	27	0	5000	1	0	585	0	0	0	0	0	0	31	0	5000
SAOUHSC_01697	SAOUHSC_01697	YP_500207.1		0	3	2	63	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	38	25	0	5000	5	0	570	0	0	0	0	0	0	38	0	5000
SAOUHSC_01698	SAOUHSC_01698	YP_500208.1		0	1	2	69	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	42	27	0	5000	3	0	291	0	0	0	0	0	0	42	0	5000
SAOUHSC_01699	SAOUHSC_01699	YP_500209.1		0	2	3	68	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	42	26	0	5000	5	0	807	0	0	0	0	0	0	42	0	5000
SAOUHSC_01700	SAOUHSC_01700	YP_500210.1		0	4	0	76	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	49	27	0	5000	4	0	1101	0	0	0	0	0	0	49	0	5000
SAOUHSC_01701	SAOUHSC_01701	YP_500211.1		0	0	0	76	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	25	0	5000	0	0	0	0	0	0	0	0	0	51	0	5000
SAOUHSC_01702	SAOUHSC_01702	YP_500212.1		0	4	0	69	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	50	19	0	5000	4	0	687	0	0	0	0	0	0	50	0	5000
SAOUHSC_01704	SAOUHSC_01704	YP_500214.1		0	0	0	75	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	51	0	5000	0	0	0	0	0	0	0	0	0	24	0	5000
SAOUHSC_01705	SAOUHSC_01705	YP_500215.1		0	8	8	64	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	8	36	28	0	5000	16	0	705	0	0	0	0	0	0	36	0	5000
SAOUHSC_01706	SAOUHSC_01706	YP_500216.1		1	1	3	75	0	43	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	32	43	0	5000	5	0	1221	0	0	0	0	0	0	32	0	5000
SAOUHSC_01707	SAOUHSC_01707	YP_500217.1		0	3	0	72	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	23	49	0	5000	3	0	1230	0	0	0	0	0	0	23	0	5000
SAOUHSC_01708	SAOUHSC_01708	YP_500218.1		0	1	2	71	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	20	51	0	5000	3	0	753	0	0	0	0	0	0	20	0	5000
SAOUHSC_01709	SAOUHSC_01709	YP_500219.1		0	3	4	66	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	15	51	0	5000	7	0	1362	0	0	0	0	0	0	15	0	5000
SAOUHSC_01710	SAOUHSC_01710	YP_500220.1		0	1	1	46	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	15	31	0	5000	2	0	450	0	0	0	0	0	0	15	0	5000
SAOUHSC_01711	SAOUHSC_01711	YP_500221.1		0	2	4	40	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	11	29	0	5000	6	0	915	0	0	0	0	0	0	11	0	5000
SAOUHSC_01712	SAOUHSC_01712	YP_500222.1		0	0	1	44	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	31	0	5000	1	0	702	0	0	0	0	0	0	13	0	5000
SAOUHSC_01715	SAOUHSC_01715	YP_500224.1		0	1	0	33	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	21	0	5000	1	0	624	0	0	0	0	0	0	12	0	5000
SAOUHSC_01716	SAOUHSC_01716	YP_500225.1		0	1	0	36	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	20	0	5000	1	0	1269	0	0	0	0	0	0	16	0	5000
SAOUHSC_01717	SAOUHSC_01717	YP_500226.1		0	5	0	32	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	17	15	0	5000	5	0	924	0	0	0	0	0	0	17	0	5000
SAOUHSC_01718	SAOUHSC_01718	YP_500227.1		0	1	0	38	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	16	0	5000	1	0	639	0	0	0	0	0	0	22	0	5000
SAOUHSC_01719	SAOUHSC_01719	YP_500228.1		0	0	0	36	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	13	0	5000	0	0	0	0	0	0	0	0	0	23	0	5000
SAOUHSC_01720	SAOUHSC_01720	YP_500229.1		0	0	0	36	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	13	0	5000	0	0	0	0	0	0	0	0	0	23	0	5000
SAOUHSC_01721	SAOUHSC_01721	YP_500230.1		0	1	0	33	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	11	0	5000	1	0	261	0	0	0	0	0	0	22	0	5000
SAOUHSC_01723	SAOUHSC_01723	YP_500232.1		0	7	3	79	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	7	62	17	0	5000	10	0	2478	0	0	0	0	0	0	62	0	5000
SAOUHSC_01724	SAOUHSC_01724	YP_500233.1		0	1	1	85	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	64	21	0	5000	2	0	669	0	0	0	0	0	0	64	0	5000
SAOUHSC_01727	SAOUHSC_01727	YP_500236.1		0	10	1	80	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	38	42	0	5000	11	0	1143	0	0	0	0	0	0	38	0	5000
SAOUHSC_01728	SAOUHSC_01728	YP_500237.1		0	11	3	69	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	11	46	23	0	5000	14	0	1014	0	0	0	0	0	0	46	0	5000
SAOUHSC_01729	SAOUHSC_01729	YP_500238.1		0	0	0	81	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	62	0	5000	0	0	0	0	0	0	0	0	0	19	0	5000
