ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.417707	0.621385	0.609642	1720020
0.750862	0.23288	0.479777	1353620
0.484838	0.257712	0.384823	1085730
0.73042	0.257712	0.502605	1418030
0.919143	0.257712	0.578027	1630820
0.992233	0.611483	0.909898	2567150
0.711696	0.143908	0.335799	947411
0.779753	0.143908	0.357663	1009100
1	1	1	2821360
0.98639	1	0.999907	2821100
0.871041	0.797431	0.947724	2673870
0.7972	0.797431	0.923696	2606080
0.597279	0.106101	0.238198	672044
0.0259265	0.076094	0.0142603	40233.5
0.953273	0.416833	0.764084	2155760
0.859073	0.286277	0.590902	1667150
0.424771	0.701804	0.658905	1859010
0.991153	0.560851	0.8823	2489290
0.949248	0.814412	0.972049	2742500
0.977628	0.814412	0.977656	2758320
0.943309	0.816606	0.971332	2740480
0.993172	0.467036	0.820174	2314010
0.145292	0.364942	0.208753	588968
0.524418	0.463228	0.586665	1655190
0.368462	0.283775	0.340657	961115
0.382212	0.364352	0.413798	1167470
0.327712	0.279421	0.31048	875977
0.0103016	0.00352431	0.000407484	1149.66
0.452364	0.00352431	0.0118635	33471.2
1	0.508863	0.852639	2405600
0.998843	1	0.999999	2821360
0.998491	1	0.999999	2821360
0.0165605	0.0412908	0.0056672	15989.2
0.55716	0.0417931	0.110837	312711
0.45865	0.0561273	0.119951	338425
0.0489197	0.0415698	0.0146376	41298
0.980495	0.055003	0.21141	596463
0.781725	0.232791	0.492046	1388240
0.0147478	0.0261743	0.00341993	9648.87
0.867769	0.0190665	0.0844083	238146
0.824328	0.00315862	0.0180981	51061.3
0.90079	0.00803273	0.042899	121034
0.994259	0.00745645	0.0437734	123500
0.979888	0.0311648	0.137078	386748
0.650484	0.122851	0.281838	795167
0.0290576	0.126475	0.0242781	68497.1
0.916859	0.429793	0.761029	2147140
0.848682	0.120715	0.335867	947603
0.706428	0.123987	0.300875	848876
0.760869	0.19358	0.429401	1211490
0.701534	0.461748	0.689075	1944130
0.37135	0.537737	0.521387	1471020
0.662413	0.402642	0.619199	1746980
1	0.0710531	0.258941	730566
0.127262	0.520916	0.24619	694591
0.887546	0.793573	0.951205	2683690
0.762528	0.695215	0.866562	2444890
0.137044	0.700428	0.320943	905495
0.612389	0.701888	0.792763	2236670
0.422178	0.805541	0.706883	1994370
0.663651	0.804677	0.869026	2451830
0.957225	0.714832	0.943878	2663020
0.998695	0.710499	0.953021	2688820
0.195954	1	0.515335	1453950
0.0785459	0.902875	0.258581	729551
0.19237	0.804512	0.443531	1251360
0.215646	0.902162	0.513036	1447460
0.540347	1	0.872954	2462920
0.880761	1	0.99259	2800460
0.316922	0.405192	0.391984	1105930
1	0.393725	0.760717	2146260
0.967408	0.849635	0.983113	2773720
0.387671	1	0.755028	2130210
0.992931	0.584937	0.896378	2529010
0.998144	0.584131	0.897594	2532440
0.698295	1	0.949062	2677650
0.92517	1	0.997128	2813260
0.768745	1	0.970922	2739320
0.879946	1	0.992486	2800160
0.720556	1	0.956705	2699210
0.998403	0.464789	0.820328	2314440
0.347713	1	0.715029	2017360
0.997573	1	0.999997	2821350
0.999913	1	1	2821360
0.583816	0.465517	0.62584	1765720
0.863138	0.669806	0.894923	2524900
0.0505856	1	0.201537	568610
0.98865	0.468254	0.819476	2312040
0.999976	0.446367	0.806404	2275160
0.476286	1	0.829565	2340500
0.912287	1	0.996036	2810180
1	0.895885	0.994382	2805510
0.0401978	0.794726	0.141959	400519
0.981435	0.369673	0.730654	2061440
0.9914	0.0653859	0.242186	683295
0.596104	0.0991235	0.226232	638281
0.858058	0.153813	0.399254	1126440
0.317644	0.804883	0.604365	1705130
0.895771	0.591917	0.866626	2445070
0.749545	1	0.965631	2724390
0.790962	0.322103	0.603143	1701680
0.876886	0.405205	0.722982	2039790
0.779425	0.211763	0.462395	1304580
0.852138	1	0.988486	2788880
1	1	1	2821360
0.753058	1	0.966635	2727230
0.627758	1	0.920042	2595770
1	1	1	2821360
0.797836	0.454054	0.730097	2059870
1	1	1	2821360
1	0.47651	0.829731	2340970
0.584662	0.48366	0.639952	1805540
0.999914	1	1	2821360
1	0.493506	0.84203	2375670
1	1	1	2821360
1	1	1	2821360
0.999701	0.457317	0.815005	2299420
0.556861	0.484848	0.623511	1759150
0.99925	0.187867	0.501749	1415610
0.152372	0.433333	0.24547	692560
0.887978	0.464286	0.777578	2193830
0.560958	0.464286	0.610838	1723390
0.884964	0.470149	0.780918	2203250
0.6315	0.470149	0.657443	1854880
1	1	1	2821360
0.998508	0.0601177	0.228884	645763
0.261997	0.0274988	0.0427452	120600
0.984913	0.0297237	0.132646	374244
0.957168	0.0480484	0.18761	529315
0.662187	0.0472994	0.1398	394427
0.999851	0.503585	0.848994	2395320
0.0178542	0.773598	0.0729579	205841
0.0566542	0.773598	0.180898	510378
0.377922	0.664214	0.597987	1687140
0.652569	0.555957	0.730644	2061410
0.895098	0.555467	0.844623	2382990
0.992308	0.509207	0.850213	2398760
0.98076	0.509207	0.846164	2387330
0.850082	0.898365	0.969574	2735520
0.563872	0.898365	0.851079	2401200
0.975102	0.801754	0.974243	2748690
0.98872	0.706231	0.949051	2677620
0.994958	0.50196	0.846177	2387370
0.862781	0.171937	0.431417	1217180
0.963203	0.211999	0.528601	1491370
0.391359	0.467861	0.493956	1393630
0.9047	1	0.995307	2808120
0.973362	0.426347	0.779974	2200590
0.956934	1	0.999059	2818710
0.714139	1	0.954574	2693200
0.865362	0.708273	0.912954	2575770
1	0.492188	0.841097	2373040
1	1	1	2821360
0.58849	1	0.900504	2540650
1	1	1	2821360
1	1	1	2821360
1	0.484848	0.835839	2358200
0.703158	0.0667122	0.19043	537271
0.516153	0.0667122	0.150431	424421
0.0232199	1	0.11059	312015
0.85566	0.488636	0.782703	2208290
0.336886	1	0.703421	1984610
0.373953	1	0.741782	2092840
0.033002	0.179457	0.0362986	102412
0.747137	0.0760954	0.219869	620330
0.980708	0.492097	0.834209	2353610
0.885233	0.107054	0.318071	897394
1	0.053299	0.209563	591253
0.32634	0.120405	0.166473	469682
0.580034	0.227142	0.398787	1125120
0.999048	0.285316	0.642807	1813590
0.642545	0.172286	0.354346	999738
1	0.165689	0.463538	1307810
0.999791	0.24582	0.590672	1666500
0.984251	0.24598	0.585504	1651920
0.986152	0.0654824	0.241507	681379
0.0270859	0.62002	0.0854257	241017
0.658949	0.715526	0.825987	2330410
0.988836	0.818277	0.980503	2766350
0.844317	0.532872	0.809259	2283210
0.276015	0.532872	0.429002	1210370
0.672123	0.532872	0.725905	2048040
0.825499	0.532872	0.801137	2260300
0.820679	0.532872	0.799021	2254330
0.621163	0.532872	0.696967	1966390
0.168874	0.532872	0.306686	865273
0.43554	0.533091	0.571222	1611620
0.341581	0.537121	0.494581	1395390
0.35291	0.541057	0.507105	1430730
0.599094	0.541057	0.689314	1944800
0.993277	1	0.999977	2821300
0.819735	0.181947	0.432949	1221510
0.218413	0.143055	0.139538	393686
0.0260597	0.183578	0.0303424	85606.9
1	0.141205	0.41762	1178260
0.867435	0.352308	0.667887	1884350
0.363621	0.424067	0.442476	1248390
0.212166	0.509044	0.348371	982881
0.830526	0.427044	0.722311	2037900
1	1	1	2821360
0.978186	1	0.99976	2820680
0.546171	1	0.876508	2472940
0.494643	1	0.842831	2377930
0.936429	0.40992	0.751398	2119960
0.915352	0.50632	0.819878	2313170
0.904646	0.552667	0.846551	2388430
0.80943	0.654503	0.866342	2444260
0.256172	1	0.605054	1707080
0.253739	0.685507	0.478168	1349090
0.848723	1	0.987933	2787310
0.018339	1	0.0916718	258639
0.732081	0.795989	0.897422	2531950
0.670527	0.70838	0.8286	2337780
0.138053	0.7994	0.353594	997615
0.662548	0.7994	0.866257	2444020
1	0.80579	0.979786	2764330
0.989442	0.607034	0.906814	2558450
1	0.605079	0.909069	2564810
0.974886	0.605079	0.901242	2542730
0.960015	0.606464	0.897144	2531170
0.828073	0.114931	0.319021	900074
0.724199	0.102594	0.26745	754573
1	0.275068	0.630109	1777760
0.416084	0.472827	0.516607	1457540
0.936041	0.191917	0.48805	1376970
0.931588	0.126469	0.369783	1043290
0.959292	0.909001	0.991434	2797190
0.234562	1	0.574685	1621390
0.503949	1	0.849295	2396170
0.706439	0.811615	0.892285	2517460
0.819207	0.734441	0.907341	2559940
1	1	1	2821360
0.385625	0.453108	0.479548	1352980
0.124911	0.20398	0.118985	335700
0.741897	0.350395	0.610182	1721540
0.802314	0.495597	0.764332	2156460
0.405813	0.555006	0.560963	1582680
0.102018	0.555006	0.2192	618441
0.0109299	0.762047	0.048209	136015
0.16729	0.762047	0.390069	1100520
0.189847	0.550902	0.340717	961285
1	1	1	2821360
0.962621	1	0.999293	2819370
1	1	1	2821360
1	1	1	2821360
0.999886	1	1	2821360
0.0637897	0.50805	0.143548	405000
0.0308994	0.470291	0.0760214	214484
0.439472	0.452248	0.519872	1466750
0.8878	0.537731	0.830388	2342820
0.826624	0.332054	0.629353	1775630
0.651707	0.31437	0.529678	1494410
0.66536	0.586743	0.757599	2137460
0.255163	0.637037	0.457862	1291790
0.10902	0.637037	0.254683	718553
0.521588	0.639094	0.699549	1973680
0.331493	0.471057	0.446115	1258650
0.648598	0.637805	0.778819	2197330
0.409701	0.637805	0.612	1726670
0.206072	0.642574	0.400137	1128930
0.0922219	0.814437	0.269552	760504
0.779448	0.814668	0.923369	2605160
0.342267	0.813233	0.634316	1789630
0.353532	0.813233	0.645883	1822270
0.114016	1	0.361593	1020180
0.0448217	1	0.183996	519119
0.152122	1	0.438579	1237390
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.999911	0.486667	0.837121	2361820
0.462322	1	0.819001	2310700
0.689239	1	0.945751	2668310
1	0.453947	0.812463	2292250
1	0.488235	0.838279	2365090
0.879867	0.433071	0.748692	2112330
0.951235	0.433071	0.777291	2193020
0.995511	0.433071	0.793857	2239760
1	0.458599	0.816113	2302550
1	1	1	2821360
0.999711	1	1	2821360
0.899929	1	0.994817	2806740
1	1	1	2821360
0.537343	1	0.871097	2457680
0.999936	1	1	2821360
0.999768	0.489247	0.838923	2366900
0.989209	0.497175	0.840829	2372280
0.950518	0.441176	0.783782	2211330
1	0.486667	0.837152	2361910
0.999715	0.446429	0.80636	2275030
1	1	1	2821360
0.999062	1	1	2821360
1	0.496689	0.844267	2381980
1	0.477612	0.830546	2343270
1	0.45625	0.814276	2297370
1	0.472393	0.826661	2332310
0.999301	0.490683	0.839784	2369330
0.999896	1	1	2821360
0.0929886	0.25455	0.112281	316784
0.222243	0.475446	0.343144	968134
0.072701	0.275063	0.0982302	277143
0.97524	0.160933	0.447592	1262820
0.992619	0.268964	0.619547	1747970
0.138331	0.603726	0.290859	820617
0.749738	0.36757	0.63077	1779630
1	0.480874	0.832946	2350040
1	0.480164	0.832426	2348570
0.945189	0.404065	0.749533	2114700
0.992176	0.569904	0.887829	2504890
9.59415e-06	1	0.000120448	339.828
1	1	1	2821360
0.309682	0.0736288	0.109012	307563
1	0.0797619	0.281457	794091
0.971741	0.299192	0.649896	1833590
0.95778	0.26058	0.595989	1681500
0.854517	0.26058	0.557135	1571880
0.181926	0.465909	0.293944	829323
0.996479	0.460733	0.816512	2303670
1	0.485294	0.836162	2359110
1	0.477273	0.830296	2342560
0.997312	0.769036	0.970453	2738000
0.804115	0.769036	0.915612	2583270
0.921927	0.518407	0.830784	2343940
0.68371	0.46529	0.682475	1925510
0.999595	1	1	2821360
0.999938	0.353946	0.721536	2035710
1	0.437259	0.798972	2254190
0.00761175	0.662373	0.031713	89473.7
1	1	1	2821360
0.303319	0.513176	0.445193	1256050
0.0451181	1	0.184915	521712
0.190327	1	0.506083	1427840
0.896776	0.763049	0.943889	2663050
0.456755	0.451778	0.532011	1501000
0.103563	0.91114	0.31711	894683
0.111681	0.818143	0.310005	874637
0.605175	0.442489	0.620609	1750960
0.0337101	0.411534	0.0732184	206576
0.0275904	0.253893	0.0417578	117814
0.869026	0.120845	0.341687	964023
0.995416	0.20815	0.533341	1504750
0.673034	0.115083	0.275588	777535
0.75865	0.340129	0.60759	1714230
1	0.357143	0.724864	2045100
0.775716	0.690986	0.870266	2455340
0.607344	0.731879	0.804905	2270930
0.978266	0.191198	0.500604	1412390
0.0462966	0.437606	0.0992547	280033
0.319554	0.141468	0.18519	522487
0.218867	0.904406	0.518569	1463070
0.668855	0.451074	0.663237	1871230
0.167418	0.434929	0.263578	743649
0.101406	0.433049	0.181168	511140
0.647504	0.510442	0.696427	1964870
0.975753	0.586686	0.891786	2516050
0.482225	1	0.833933	2352830
1	1	1	2821360
0.614402	1	0.913681	2577820
1	1	1	2821360
1	0.519209	0.859524	2425030
0.611693	1	0.912355	2574080
1	1	1	2821360
1	0.444444	0.804858	2270790
1	0.444444	0.804858	2270790
0.998333	0.460432	0.816942	2304890
0.994516	1	0.999985	2821320
1	1	1	2821360
0.999472	0.214211	0.544092	1535080
1	0.219867	0.552907	1559950
1	0.465909	0.821754	2318460
0.266122	0.47191	0.386147	1089460
1	0.453846	0.812383	2292030
1	1	1	2821360
0.647134	0.803164	0.859881	2426030
0.577498	0.412732	0.580151	1636810
0.0306573	0.556524	0.0865179	244098
0.460068	0.493451	0.563628	1590200
0.881145	0.319672	0.63856	1801610
0.992469	0.784095	0.973348	2746170
0.275932	0.578002	0.452276	1276030
0.649649	1	0.929858	2623460
0.984657	1	0.999882	2821030
1	1	1	2821360
0.0482419	0.778331	0.160786	453636
0.969234	0.509223	0.842066	2375770
0.664254	0.356637	0.578061	1630920
0.857648	0.312917	0.621384	1753150
1	1	1	2821360
0.999448	0.480663	0.832597	2349060
0.999678	1	1	2821360
0.96312	0.478261	0.817686	2306990
0.974651	0.631061	0.914003	2578730
0.781215	0.321266	0.597928	1686970
0.922962	0.405425	0.742018	2093500
0.0210079	0.513996	0.0596954	168422
0.362693	0.324355	0.369407	1042230
0.274466	0.194041	0.209442	590911
0.922502	0.139165	0.391913	1105730
0.772375	0.156791	0.376762	1062980
0.821081	0.056149	0.187956	530292
0.996003	0.0748471	0.268098	756400
0.266401	0.0123328	0.0220726	62274.8
0.554215	0.285217	0.449668	1268670
0.962315	0.46127	0.804405	2269520
0.994051	0.539037	0.870155	2455020
0.0221739	0.0337322	0.00613199	17300.6
0.997758	0.465403	0.820568	2315120
0.999459	0.504503	0.849488	2396710
0.760482	0.742061	0.887189	2503080
0.775124	1	0.972573	2743980
0.871647	1	0.991386	2797060
0.987016	0.0731019	0.26184	738746
0.0604095	0.0574941	0.0231408	65288.4
0.23611	0.424861	0.330981	933818
0.980953	0.192635	0.503819	1421450
1	0.116694	0.367375	1036500
0.0546534	0.831471	0.18592	524547
0.0913089	0.414324	0.161715	456256
0.977728	1	0.99975	2820660
1	0.454545	0.812935	2293580
0.998246	1	0.999998	2821360
0.932348	0.0927792	0.298224	841399
0.991717	0.0560952	0.216349	610398
0.989865	0.141705	0.415783	1173070
0.604617	0.609963	0.736672	2078420
0.794575	0.161851	0.392371	1107020
0.999929	0.391242	0.758369	2139630
0.980001	1	0.999799	2820790
0.875999	0.442917	0.755334	2131070
0.857365	1	0.989306	2791190
0.395249	0.297864	0.369598	1042770
0.956882	0.388739	0.739834	2087340
0.821272	1	0.982981	2773340
0.993661	0.544398	0.873323	2463960
0.993661	0.544398	0.873323	2463960
0.994724	0.633648	0.921223	2599100
0.980694	0.718981	0.951473	2684450
0.987612	0.535337	0.865662	2442340
0.992593	0.464194	0.81779	2307280
1	0.44898	0.808513	2281110
0.68772	1	0.945184	2666710
0.999395	0.396552	0.76312	2153040
1	1	1	2821360
0.967761	0.380952	0.736549	2078070
1	1	1	2821360
0.329193	0.710382	0.573656	1618490
0.580164	0.710382	0.777456	2193480
0.40657	0.710382	0.64752	1826890
0.757465	0.710382	0.87156	2458980
0.113293	0.710382	0.283272	799214
0.904837	0.710382	0.926858	2615000
1	0.449153	0.808651	2281500
0.981409	1	0.999826	2820870
0.945633	0.493827	0.82257	2320770
0.960725	0.472393	0.812378	2292010
1	1	1	2821360
0.787518	0.269345	0.541025	1526430
0.999883	1	1	2821360
1	0.490566	0.839945	2369790
1	0.496855	0.844384	2382310
1	1	1	2821360
1	1	1	2821360
1	0.46875	0.823915	2324560
0.995383	0.185328	0.496278	1400180
0.999426	0.499572	0.846078	2387090
1	0.438596	0.800077	2257310
0.53511	1	0.869705	2453750
1	0.474026	0.827883	2335760
1	0.608245	0.910651	2569270
0.999236	1	1	2821360
0.999661	1	1	2821360
0.987851	0.422078	0.781693	2205440
1	1	1	2821360
1	1	1	2821360
0.217598	1	0.549458	1550220
1	0.488372	0.838377	2365370
0.996949	0.487013	0.83633	2359590
1	0.441379	0.802362	2263750
0.999925	1	1	2821360
1	1	1	2821360
0.999944	0.455026	0.813294	2294600
1	0.469945	0.824819	2327110
0.988634	1	0.999935	2821180
0.969957	1	0.999544	2820070
0.905936	0.175944	0.452101	1275540
0.654689	1	0.932012	2629540
0.61951	1	0.916148	2584780
1	0.496503	0.844138	2381620
1	1	1	2821360
1	1	1	2821360
0.954148	1	0.998932	2818350
0.991397	1	0.999963	2821260
0.99171	1	0.999966	2821260
1	1	1	2821360
0.962563	0.0279798	0.124277	350631
0.836005	0.0279798	0.111235	313833
1	1	1	2821360
0.597789	1	0.905362	2554350
0.999466	1	1	2821360
1	1	1	2821360
0.518127	0.496599	0.60659	1711410
1	1	1	2821360
0.999622	1	1	2821360
0.586969	0.497076	0.651167	1837180
1	1	1	2821360
1	0.47205	0.826404	2331580
1	0.49711	0.844562	2382810
0.998877	1	0.999999	2821360
1	4.02051e-14	1.28032e-12	3.61225e-06
0.99992	0.484277	0.835397	2356960
1	1	1	2821360
1	0.44375	0.804294	2269200
1	1	1	2821360
1	1	1	2821360
0.999101	0.457746	0.815126	2299770
1	0.619128	0.915965	2584270
1	0.48	0.832305	2348230
1	0.490683	0.840028	2370020
0.99851	1	0.999999	2821360
0.834409	0.624033	0.860498	2427780
0.604885	0.377049	0.565183	1594590
0.99992	1	1	2821360
1	1	1	2821360
0.999686	0.4875	0.837642	2363290
0.600512	0.000113804	0.000723795	2042.09
0.0725626	0.000113804	0.000104911	295.992
0.838536	0.000113804	0.000978823	2761.61
0.9999	1	1	2821360
1	0.171504	0.473891	1337020
0.612025	0.451807	0.631975	1783030
0.926808	1	0.997254	2813610
0.922604	1	0.996924	2812680
0.873705	1	0.991666	2797850
0.906572	0.462069	0.783394	2210240
1	0.446043	0.806151	2274440
1	0.120813	0.376154	1061270
1	0.498452	0.845498	2385460
1	1	1	2821360
0.999275	1	1	2821360
0.938768	1	0.998086	2815960
1	0.463087	0.81959	2312360
0.999184	0.463087	0.819299	2311540
0.999388	1	1	2821360
1	0.477528	0.830485	2343100
0.856579	0.460733	0.761582	2148700
1	1	1	2821360
0.999926	1	1	2821360
0.631387	0.496855	0.677387	1911150
0.999943	0.491979	0.840929	2372560
0.910276	0.497297	0.811459	2289420
1	1	1	2821360
0.73743	0.479167	0.720941	2034030
0.988044	0.134872	0.401838	1133730
1	0.464683	0.820816	2315820
0.999761	1	1	2821360
0.999919	0.487342	0.83761	2363200
0.99575	5.67385e-18	2.30029e-16	6.48994e-10
0.532654	1	0.868164	2449400
0.90487	0.457831	0.779347	2198820
0.999943	0.473404	0.827398	2334390
0.988601	1	0.999935	2821180
0.886338	1	0.993281	2802400
1	1	1	2821360
0.285135	1	0.64292	1813910
0.67882	1	0.941794	2657140
0.998743	0.45625	0.813826	2296100
0.875688	0.493243	0.794529	2241650
0.961195	1	0.999237	2819210
0.999686	0.44375	0.804181	2268880
0.996203	0.496894	0.843088	2378660
1	1	1	2821360
0.999931	1	1	2821360
0.991002	0.486034	0.833521	2351660
0.923524	1	0.996998	2812890
1	1	1	2821360
0.880716	1	0.992585	2800440
1	0.461078	0.818039	2307980
0.999595	1	1	2821360
0.904738	0.405405	0.734663	2072750
1	1	1	2821360
1	1	1	2821360
0.830199	0.50522	0.783858	2211550
1	1	1	2821360
0.482799	0.630217	0.6663	1879870
0.254748	1	0.603111	1701590
0.214298	1.51596e-10	8.17047e-10	0.00230518
0.839738	1.51596e-10	3.02778e-09	0.00854246
0.313857	1.51596e-10	1.17848e-09	0.0033249
0.723734	0.764198	0.880641	2484610
0.78077	0.763878	0.904652	2552350
0.603475	0.763878	0.817964	2307770
0.0968496	0.763878	0.266624	752244
0.25284	0.763878	0.510726	1440940
0.02194	0.763878	0.0852855	240621
0.25284	0.763878	0.510726	1440940
0.99824	0.443787	0.803689	2267500
0.00252945	0.671153	0.0125261	35340.7
0.682184	0.671153	0.815528	2300900
0.92664	0.713947	0.934891	2637670
0.650664	0.713947	0.820706	2315510
0.195442	0.709814	0.412748	1164510
0.817757	0.713947	0.898018	2533630
0.928965	1	0.997415	2814070
1	0.414634	0.779661	2199700
1	0.466667	0.822332	2320100
0.980521	1	0.999809	2820820
1	1	1	2821360
1	1	1	2821360
0.268517	0.42515	0.361905	1021060
1	1	1	2821360
0.999115	0.497182	0.844305	2382090
1	0.462025	0.818772	2310050
1	1	1	2821360
1	1	1	2821360
0.994985	1	0.999987	2821330
0.998727	0.459119	0.816063	2302410
0.97794	0.447368	0.799171	2254750
0.905954	0.481013	0.797743	2250720
1	1	1	2821360
1	1	1	2821360
1	0.423077	0.787008	2220430
0.967544	0.445122	0.793476	2238680
0.490044	0.488764	0.581816	1641510
0.999343	1	1	2821360
0.999928	1	1	2821360
0.508379	1	0.852311	2404680
1	0.497354	0.844733	2383300
0.999927	0.463855	0.820155	2313950
1	0.462857	0.819413	2311860
1	1	1	2821360
1	1	1	2821360
1	0.429688	0.792643	2236330
0.996505	1	0.999994	2821340
1	0.408	0.773767	2183080
0.999601	1	1	2821360
0.691979	0.455172	0.678848	1915270
0.919288	0.467153	0.792441	2235760
1	1	1	2821360
0.460615	0.449612	0.533187	1504310
0.489542	0.444444	0.549422	1550120
0.958998	0.457627	0.800297	2257930
0.232744	0.480315	0.356737	1006480
0.923703	0.484127	0.807075	2277050
0.508122	1	0.852138	2404190
0.549897	1	0.878749	2479270
0.473064	1	0.827164	2333730
0.301796	1	0.663349	1871550
0.572426	1	0.891767	2516000
0.619319	1	0.916057	2584530
0.705334	1	0.951555	2684680
0.839538	1	0.986376	2782920
0.391201	0.518169	0.526228	1484680
1	1.83389e-16	6.82847e-15	1.92656e-08
1	0.487179	0.837521	2362950
1	0.493902	0.84231	2376460
0.971882	0.120925	0.369159	1041530
0.99992	1	1	2821360
0.999784	0.46114	0.81801	2307900
0.999899	0.432624	0.795077	2243200
0.938133	1	0.998045	2815850
0.997641	1	0.999997	2821350
1	0.467836	0.823222	2322610
0.988166	0.497041	0.840367	2370980
0.986406	0.475728	0.824302	2325650
1	0.446541	0.806553	2275580
0.58942	0.49375	0.650252	1834600
0.582453	1	0.897273	2531530
1	0.451429	0.810467	2286620
0.929419	1	0.997448	2814160
1	1	1	2821360
0.998061	1	0.999998	2821360
0.999933	0.433526	0.795844	2245360
1	1	1	2821360
0.999317	0.498854	0.845541	2385580
1	0.49375	0.842202	2376160
1	0.465241	0.821243	2317020
0.814313	0.449704	0.734076	2071090
1	1	1	2821360
1	0.452381	0.811223	2288750
0.943782	1	0.998389	2816820
0.999448	1	1	2821360
0.980329	0.463576	0.812865	2293390
1	1	1	2821360
1	0.453333	0.811978	2290880
1	1	1	2821360
1	1	1	2821360
0.371944	1	0.739801	2087250
1	1	1	2821360
0.90896	1	0.995724	2809300
0.000342506	1	0.00307544	8676.92
1	0.497327	0.844714	2383240
0.999815	0.499908	0.846446	2388130
0.994528	0.500218	0.844821	2383540
0.547615	1	0.87738	2475400
0.84174	1	0.986758	2784000
0.828953	1	0.984458	2777510
0.960785	0.499389	0.832163	2347830
0.999853	0.461538	0.818343	2308840
1	0.411422	0.77682	2191690
0.999566	0.212629	0.541679	1528270
1	0.458333	0.815906	2301970
0.999566	0.212629	0.541679	1528270
1	0.463918	0.820229	2314160
1	1	1	2821360
0.997795	1	0.999998	2821350
0.992262	0.474576	0.825542	2329150
0.36709	0.587382	0.546436	1541690
0.665559	0.42953	0.643851	1816540
0.999903	1	1	2821360
0.877036	1	0.99211	2799100
0.999928	1	1	2821360
1	0.491525	0.840627	2371710
0.94138	1	0.998247	2816420
0.35358	1	0.721178	2034700
1	0.429448	0.792441	2235760
1	0.190553	0.506456	1428900
0.705461	0.4	0.639203	1803420
0.999756	0.16061	0.454259	1281630
0.589632	1	0.901109	2542350
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.999701	0.469512	0.824386	2325890
0.999866	0.497176	0.844562	2382810
0.859984	1	0.989705	2792320
1	0.489796	0.839396	2368240
1	0.449664	0.80906	2282650
1	6.10378e-14	1.91825e-12	5.41208e-06
0.622166	0.474286	0.655233	1848650
1	0.245342	0.590072	1664810
1	1	1	2821360
0.700567	1	0.949874	2679940
1	0.476471	0.829702	2340890
0.890716	1	0.993798	2803860
0.999937	1	1	2821360
0.896074	0.431138	0.753756	2126620
0.831015	1	0.984842	2778590
1	0.479042	0.831601	2346250
0.999752	1	1	2821360
0.999715	0.494048	0.842313	2376470
0.999319	1	1	2821360
0.999686	1	1	2821360
0.972283	0.263158	0.604634	1705890
1	0.430769	0.793556	2238910
1	1	1	2821360
0.973774	1	0.999653	2820380
1	1	1	2821360
0.999932	0.47093	0.825538	2329140
0.99982	0.228725	0.566087	1597140
0.999711	0.479042	0.831499	2345960
0.91728	0.565582	0.859254	2424260
0.863495	1	0.990228	2793790
0.602783	1	0.90791	2561540
0.999265	1	1	2821360
1	0.436242	0.79813	2251810
0.999939	1	1	2821360
0.829441	1	0.984549	2777770
0.762055	1	0.969133	2734270
0.860193	1	0.989737	2792400
0.716367	1	0.95532	2695300
0.9959	1	0.999992	2821340
0.950753	1	0.998767	2817880
0.945776	0.0639785	0.230235	649577
0.773043	0.131494	0.334046	942464
0.999937	0.477528	0.830462	2343030
0.853771	1	0.988746	2789610
1	0.477778	0.830669	2343620
0.999941	0.467391	0.822863	2321590
0.999917	1	1	2821360
1	1	1	2821360
0.500692	0.510775	0.604466	1705420
0.904483	0.510775	0.818742	2309970
0.375164	0.510775	0.508229	1433900
0.915545	0.510775	0.823071	2322180
0.0715855	0.510775	0.157543	444486
0.759014	1	0.968301	2731930
0.084993	1	0.294517	830938
1	0.496734	0.844299	2382070
0.981901	1	0.999835	2820900
1	0.499493	0.846222	2387500
1	0.497548	0.844868	2383680
0.999807	0.245763	0.590597	1666290
1	0.474576	0.828294	2336920
1	1	1	2821360
0.551534	1	0.879725	2482020
0.987054	1	0.999916	2821120
0.96896	1	0.999513	2819990
0.873457	1	0.991633	2797750
0.927092	1	0.997275	2813670
0.984321	1	0.999876	2821010
0.620001	1	0.916383	2585450
0.256238	1	0.605145	1707330
0.308208	0.454545	0.415442	1172110
0.563879	0.448598	0.600653	1694660
1	0.448598	0.808207	2280240
0.250008	0.457143	0.362185	1021860
0.145075	1	0.425142	1199480
0.602973	0.465116	0.637006	1797220
1	1	1	2821360
0.915943	0.443038	0.771787	2177490
0.91778	0.458065	0.784699	2213920
0.925444	0.481013	0.80543	2272410
0.997125	0.454054	0.811515	2289580
0.987095	0.0650929	0.240623	678883
0.601192	1	0.907103	2559270
1	1	1	2821360
1	0.468208	0.823504	2323400
0.910738	0.453846	0.778515	2196470
1	1	1	2821360
0.61951	1	0.916148	2584780
0.916578	0.479769	0.801022	2259970
0.255527	0.452941	0.36532	1030700
0.889237	0.525692	0.822939	2321810
0.964417	0.525692	0.851367	2402010
0.911418	0.525692	0.831662	2346420
0.987041	0.525692	0.859308	2424420
0.416862	1	0.781616	2205220
0.866878	0.521053	0.810674	2287200
0.95873	0.694153	0.936505	2642220
0.921439	1	0.99683	2812420
0.339006	1	0.705722	1991100
0.0581931	1	0.223693	631120
