ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
1.2693e-07	2.52717e-05	8.81021e-11	0.000248568
7.42422e-09	2.52717e-05	5.68578e-12	1.60417e-05
0.00928245	2.52717e-05	3.81561e-06	10.7652
0.0140248	2.52717e-05	5.61869e-06	15.8523
0.982776	0.69464	0.943277	2661320
0.905138	0.206047	0.499695	1409820
0.975391	0.206047	0.523456	1476860
0.975391	0.206047	0.523456	1476860
1	0.206047	0.531529	1499640
1	0.206047	0.531529	1499640
1	0.206047	0.531529	1499640
0.00117088	0.177497	0.00196996	5557.96
0.00177252	0.168636	0.00272468	7687.3
0.601883	0.452739	0.626777	1768360
1	0.488	0.838111	2364610
0.997704	1	0.999997	2821350
1	0.466667	0.822332	2320100
0.81998	1	0.982726	2772620
0.999577	1	1	2821360
0.999842	0.495575	0.843432	2379630
0.4209	1	0.78513	2215130
0.9995	1	1	2821360
0.944164	0.486486	0.816677	2304140
0.998447	0.4375	0.79861	2253170
1	0.196358	0.515993	1455800
0.499947	1	0.846537	2388390
1	0.504639	0.849768	2397500
1	1	1	2821360
0.895583	1	0.994348	2805420
0.999858	0.495798	0.843594	2380080
0.994511	0.464052	0.81837	2308920
0.685566	1	0.944374	2664420
1	1	1	2821360
0.999842	1	1	2821360
0.989711	0.147415	0.42673	1203960
0.303166	0.385159	0.367534	1036950
1	0.738026	0.962221	2714770
0.953838	0.741643	0.952276	2686710
0.834842	0.738026	0.914523	2580200
0.933377	1	0.99773	2814960
1	1	1	2821360
1	1	1	2821360
0.979696	1	0.999792	2820780
1	0.28071	0.637333	1798150
0.221115	1	0.554793	1565270
0.0159693	0.0120798	0.00184289	5199.46
0.0294684	0.739554	0.105179	296747
0.00871699	0.510479	0.0285452	80536.4
0.0257195	0.486669	0.0673494	190017
0.176274	0.608392	0.346682	978114
1	1	1	2821360
0.999894	0.485507	0.836279	2359440
0.202365	1	0.52568	1483130
1	0.492308	0.841182	2373280
1	0.497028	0.844505	2382650
0.9995	1	1	2821360
0.999537	1	1	2821360
1	1	1	2821360
1	0.476562	0.82977	2341080
0.993273	1	0.999977	2821300
1	0.464052	0.820332	2314450
1	0.451613	0.810613	2287030
0.999642	1	1	2821360
1	1	1	2821360
0.999912	0.496689	0.844237	2381900
0.526121	1	0.864009	2437680
1	0.448598	0.808207	2280240
0.857343	0.0415774	0.154494	435884
0.666752	0.419118	0.635726	1793610
0.964366	0.185984	0.487559	1375580
0.563756	1	0.886863	2502160
0.950612	0.599846	0.890532	2512510
0.860094	0.4375	0.744075	2099300
0.975101	1	0.999687	2820480
0.76285	0.473333	0.728899	2056490
1	0.471429	0.825937	2330270
1	1	1	2821360
1	0.474453	0.828201	2336660
0.999622	0.438356	0.799742	2256360
1	0.449367	0.808823	2281980
1	1	1	2821360
0.993349	1	0.999978	2821300
1	0.450331	0.809593	2284150
0.999785	1	1	2821360
1	1	1	2821360
1	0.47619	0.829494	2340300
0.378178	1	0.745915	2104490
0.825352	0.220126	0.491539	1386810
0.0510185	0.456901	0.110931	312976
0.32706	0.461379	0.43627	1230880
1.43684e-06	0.568308	1.22633e-05	34.5993
7.18763e-09	1	1.41962e-07	0.400527
7.0285e-10	1	1.5516e-08	0.0437763
3.00363e-08	1	5.50291e-07	1.55257
1	1	1	2821360
0.930311	0.495495	0.817952	2307740
0.789364	0.495495	0.758286	2139400
0.553082	0.478873	0.616736	1740030
1	0.413793	0.77892	2197610
1	0.413793	0.77892	2197610
0.432139	0.460993	0.52062	1468860
0.999484	0.472	0.826183	2330960
0.867895	1	0.990862	2795580
0.998927	0.492308	0.840808	2372220
1	1	1	2821360
0.997673	1	0.999997	2821350
0.99891	1	0.999999	2821360
1	1	1	2821360
0.993894	1	0.999981	2821310
1	0.440945	0.802006	2262750
1	0.444444	0.804858	2270790
1	0.474074	0.827919	2335860
1	0.482517	0.834146	2353430
0.362135	0.473282	0.473694	1336460
0.524027	1	0.862659	2433870
1	0.492424	0.841265	2373510
0.98326	0.443662	0.798124	2251800
0.999606	0.41958	0.783842	2211500
0.98171	1	0.999832	2820890
0.994523	1	0.999985	2821320
0.999123	1	1	2821360
1	1	1	2821360
1	0.464646	0.820788	2315740
1	0.48	0.832305	2348230
1	0.470588	0.825304	2328480
0.659753	0.589285	0.756079	2133170
0.538632	0.791556	0.789817	2228360
0.799859	0.586355	0.824105	2325100
0.0293956	0.492725	0.0758192	213913
1	1	1	2821360
0.998254	1	0.999998	2821360
1	1	1	2821360
1	1	1	2821360
1	0.246242	0.591336	1668370
0.974787	1	0.999679	2820460
1	0.462121	0.818846	2310260
0.670502	1	0.938521	2647910
0.533759	1	0.868859	2451360
0.107109	0.459756	0.197517	557266
0.341881	0.541259	0.497247	1402910
0.170568	0.474636	0.284471	802597
0.0550857	0.569717	0.140016	395035
0.68546	0.553762	0.747277	2108340
0.980098	0.481296	0.826154	2330880
0.83112	1	0.984861	2778650
0.994421	0.811231	0.979983	2764890
0.975099	1	0.999687	2820480
0.163668	1	0.459892	1297520
0.173067	0.823485	0.420185	1185490
0.197099	0.911427	0.488048	1376960
0.812957	0.823485	0.938103	2646730
0.947374	0.911795	0.990274	2793920
0.284373	0.503985	0.421744	1189890
0.120553	0.494875	0.227843	642827
0.556203	0.315511	0.48087	1356710
0.044046	0.699145	0.137972	389270
0.000224995	0.520725	0.00117769	3322.69
0.000366675	0.23776	0.000902103	2545.16
0.145612	0.436861	0.23886	673911
0.109564	1	0.351836	992657
0.000102626	1	0.00104518	2948.84
0.36576	0.893452	0.692283	1953180
0.957818	0.304035	0.65048	1835240
0.0251822	0.272221	0.0410125	115711
0.600595	1	0.906799	2558410
1	0.90607	0.995444	2808510
0.62507	0.90607	0.888348	2506350
0.998241	1	0.999998	2821360
0.52053	0.60617	0.679494	1917100
0.905294	0.59383	0.871251	2458110
0.890438	1	0.993766	2803770
0.710284	1	0.953265	2689510
0.0372928	1	0.159947	451269
0.430858	0.877168	0.745678	2103830
0.104134	0.61988	0.24144	681188
0.381259	0.551861	0.538363	1518920
0.652266	1.25017e-06	1.22476e-05	34.5548
0.154557	2.44538e-16	1.46699e-15	4.1389e-09
0.317958	5.01811e-07	2.65673e-06	7.49559
2.24423e-20	2.74546e-13	4.63138e-31	1.30668e-24
0.582835	1	0.897479	2532110
0.000234943	0.00374228	1.31393e-05	37.0707
0.822017	0.693955	0.890656	2512860
0.00814976	0.29277	0.016793	47379.1
0.982598	0.556496	0.876895	2474040
0.998046	0.557674	0.882707	2490440
0.913518	0.493471	0.809962	2285200
0.111092	0.691885	0.274073	773258
0.904449	0.00959551	0.0498752	140716
0.472251	0.00685218	0.021789	61474.7
0.121078	8.71338e-05	0.000131447	370.859
0.429096	8.65536e-05	0.000415997	1173.68
0.98573	8.65536e-05	0.000884677	2495.99
0.307998	1	0.670715	1892330
0.424505	0.500745	0.54173	1528420
0.999537	1	1	2821360
0.540412	0.0446601	0.114015	321679
0.992569	0.494527	0.840148	2370360
0.993029	0.502942	0.846183	2387390
0.998005	0.552792	0.879818	2482280
1	0.552477	0.880286	2483600
0.559229	0.584633	0.692456	1953670
0.851375	0.580924	0.84279	2377820
0.169531	0.51965	0.302111	852365
0.989743	0.540973	0.869902	2454310
0.993341	0.90578	0.994798	2806680
0.889607	0.466882	0.780283	2201460
0.246389	0.633512	0.446	1258330
0.178283	0.632359	0.358812	1012340
0.0205332	1	0.100319	283037
0.766048	0.100761	0.274905	775607
0.201307	0.0486094	0.0550611	155347
0.0311642	0.081305	0.017681	49884.4
0.169567	0.615599	0.340262	960002
0.374519	0.525383	0.516656	1457670
0.430071	0.31664	0.407688	1150240
0.0178653	0.461102	0.0477709	134779
0.544282	0.875462	0.829722	2340950
0.788459	0.352387	0.633676	1787830
0.597146	0.201979	0.375725	1060060
0.943874	0.138996	0.39766	1121940
0.885338	0.136449	0.376133	1061210
0.407975	0.188229	0.273892	772749
0.547045	0.624603	0.70861	1999240
0.995123	0.0682419	0.250556	706910
0.998732	0.0669455	0.247728	698931
1	0.350269	0.71772	2024950
1	0.676569	0.940919	2654670
0.943171	0.833682	0.975341	2751790
0.119359	0.55627	0.24647	695379
0.993916	0.517819	0.856528	2416570
0.97176	0.512963	0.845515	2385500
0.889737	0.60059	0.86924	2452440
0.964939	0.413738	0.765812	2160630
0.874028	1	0.99171	2797970
0.993527	0.429578	0.790192	2229420
1	0.872657	0.991524	2797450
0.806012	0.885018	0.954302	2692430
0.777548	0.79089	0.91395	2578580
0.0299069	1	0.13487	380517
0.972949	0.80391	0.974334	2748950
0.315835	0.804497	0.602208	1699050
0.701252	0.901512	0.922089	2601550
0.962005	1	0.999269	2819300
0.892923	1	0.994051	2804580
0.789601	0.695901	0.878502	2478570
0.619114	0.829995	0.855991	2415060
0.711573	0.604428	0.792987	2237300
0.445383	0.620389	0.631709	1782280
0.641959	0.73866	0.828005	2336100
0.96683	0.173627	0.467442	1318820
0.99432	0.474163	0.825968	2330350
0.966134	0.550615	0.867731	2448180
0.314761	0.55913	0.481746	1359180
0.876136	0.628351	0.879122	2480320
0.128684	0.092801	0.0648174	182873
1	0.556902	0.882893	2490960
1	0.483722	0.835023	2355900
0.403581	0.633226	0.604217	1704720
0.00156419	1	0.0116694	32923.7
0.103152	1	0.337467	952116
0.610666	0.710312	0.796067	2245990
0.946786	0.807952	0.969916	2736480
0.999871	0.44	0.801185	2260430
0.542036	1	0.873991	2465840
1	1	1	2821360
1	1	1	2821360
0.640565	0.447761	0.64503	1819860
0.995586	1	0.99999	2821330
1	1	1	2821360
1	0.479675	0.832066	2347560
0.940317	0.171606	0.455707	1285710
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.997986	1	0.999998	2821360
1	1	1	2821360
0.997986	1	0.999998	2821360
0.997986	1	0.999998	2821360
1	1	1	2821360
1	1	1	2821360
0.997986	1	0.999998	2821360
1	1	1	2821360
0.650522	0.482759	0.677778	1912260
0.998956	0.420455	0.784364	2212970
0.000164252	0.501487	0.000857001	2417.91
0.03701	0.501487	0.0925541	261129
0.000271612	0.501487	0.00134866	3805.05
9.4784e-05	0.118219	0.000138935	391.986
0.41304	0.265055	0.351647	992124
0.605592	0.594933	0.728088	2054200
0.605592	0.594933	0.728088	2054200
0.985465	0.393617	0.75524	2130810
0.988852	0.393617	0.756501	2134360
1	0.499046	0.845912	2386620
0.999661	0.402597	0.768763	2168960
0.802633	1	0.979098	2762390
0.833892	1	0.98537	2780080
0.980075	0.4625	0.811939	2290770
1	0.478261	0.831026	2344620
1	1	1	2821360
1	1	1	2821360
0.999884	0.484848	0.835799	2358090
1	0.467213	0.822748	2321270
1	0.469231	0.824279	2325590
0.999564	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.999637	1	1	2821360
0.914514	1	0.996237	2810740
0.313548	1	0.677201	1910630
0.894344	1	0.994211	2805030
0.888885	1	0.993584	2803260
1	1	1	2821360
1	1	1	2821360
0.99874	1	0.999999	2821360
1	0.408	0.773767	2183080
1	1	1	2821360
0.989086	0.483221	0.830794	2343970
1	0.4375	0.799172	2254750
1	0.496732	0.844298	2382070
0.310306	0.496503	0.442231	1247690
0.990806	0.126381	0.385386	1087310
0.722343	0.278879	0.52421	1478990
0.97757	0.201448	0.516922	1458420
1	0.660267	0.934351	2636140
0.961195	0.493902	0.828413	2337250
0.988841	1	0.999938	2821180
0.279292	0.380282	0.344368	971586
0.837087	0.456522	0.749755	2115330
0.892003	0.428571	0.749888	2115700
0.999601	0.43662	0.798299	2252290
0.956558	0.484375	0.819779	2312890
0.999612	0.458333	0.815767	2301570
1	0.442953	0.803646	2267380
0.990815	0.496241	0.840739	2372030
1	0.492063	0.841009	2372790
0.673226	0.672921	0.811736	2290200
0.48008	0.488636	0.574718	1621490
0.998233	0.496296	0.843377	2379470
1	1	1	2821360
0.99732	0.49635	0.843097	2378680
1	1	1	2821360
1	5.69668e-24	3.10595e-22	8.76302e-16
0.996672	1	0.999994	2821350
1	0.484615	0.835671	2357730
0.773417	1	0.972136	2742750
0.958163	1	0.999112	2818860
0.999877	0.453125	0.811769	2290290
0.986452	1	0.999908	2821100
0.947218	0.729942	0.946557	2670580
0.123481	0.407486	0.200734	566343
0.954137	1	0.998932	2818350
0.794204	1	0.9772	2757040
0.354033	1	0.721649	2036030
0.801674	1	0.978887	2761790
0.446791	1	0.806755	2276150
0.859391	0.49745	0.790793	2231110
0.776241	0.48227	0.74218	2093960
0.999138	0.489655	0.838994	2367100
0.999899	1	1	2821360
1	1	1	2821360
1	0.463576	0.819966	2313420
1	0.501739	0.847776	2391880
0.968003	1	0.999483	2819900
1	1	1	2821360
1	1	1	2821360
0.99994	1	1	2821360
0.958321	0.436364	0.782764	2208460
1	0.487013	0.837402	2362610
1	0.475862	0.82925	2339610
1	0.477612	0.830546	2343270
0.999687	1	1	2821360
1	0.303091	0.664897	1875920
0.999373	0.303091	0.664671	1875280
0.999847	0.408696	0.774334	2184680
1	0.403101	0.769346	2170600
1	0.496241	0.843954	2381100
0.438444	0.173695	0.272254	768126
0.597345	0.406207	0.58627	1654080
0.0958593	0.209451	0.0985448	278030
8.8014e-06	0.626276	7.22558e-05	203.86
0.812522	0.0500655	0.170936	482272
0.100726	0.405337	0.171412	483615
0.286512	0.324195	0.313618	884831
0.41985	0.845248	0.722524	2038500
0.205032	0.688624	0.41759	1178170
0.118291	0.188892	0.107279	302673
1	0.459677	0.816953	2304920
1	0.421053	0.785262	2215510
1	0.193589	0.511466	1443030
0.28564	1	0.643554	1815700
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	0.496454	0.844103	2381520
0.871267	0.501025	0.798366	2252480
0.995737	1	0.999991	2821340
1	2.80198e-20	1.28951e-18	3.63817e-12
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	0.244361	0.588692	1660910
1	0.435115	0.797193	2249170
0.271395	1	0.625343	1764320
1	0.41573	0.780625	2202420
0.999918	1	1	2821360
0.847413	1	0.987717	2786710
1	0.470199	0.825011	2327650
0.503063	1	0.848688	2394450
1	0.471338	0.825869	2330070
1	0.504639	0.849768	2397500
1	1	1	2821360
1	0.509819	0.853284	2407420
1	0.434483	0.796667	2247690
0.999894	1	1	2821360
1	1	1	2821360
1	0.424051	0.787845	2222790
1	0.500347	0.846814	2389170
1	1	1	2821360
1	0.411348	0.776754	2191500
0.999911	1	1	2821360
0.999034	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	0.458647	0.81615	2302650
1	1	1	2821360
0.170963	0.0397976	0.0407571	114991
0.990817	0.0605161	0.228693	645226
0.997263	0.107227	0.345988	976156
0.366749	0.098294	0.155836	439669
0.418999	1	0.783481	2210480
0.991209	1	0.999961	2821250
0.999622	1	1	2821360
0.979312	1	0.999785	2820750
1	0.528135	0.865298	2441320
0.93827	0.269489	0.600513	1694260
0.871988	0.534596	0.821947	2319010
0.204913	0.195052	0.168654	475834
0.40839	0.0585964	0.113252	319526
0.556173	0.0672863	0.160375	452475
0.901786	0.0308757	0.127555	359877
0.980502	0.162491	0.45197	1275170
0.982239	0.0855097	0.292041	823952
0.987986	1	0.999928	2821160
1	1	1	2821360
1	1	1	2821360
0.962936	0.619296	0.904616	2552250
0.596689	1	0.904795	2552750
0.941031	1	0.998226	2816360
0.628015	1	0.920162	2596110
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.99874	0.491667	0.840287	2370750
1	1	1	2821360
0.999827	1	1	2821360
0.999781	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.999652	1	1	2821360
0.999912	1	1	2821360
0.999484	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.998579	1	0.999999	2821360
0.641169	1	0.926144	2612990
0.983103	0.459184	0.810464	2286610
0.72435	0.476923	0.712641	2010620
0.999793	0.482234	0.833866	2352640
0.859917	0.4375	0.743999	2099090
0.992992	0.483871	0.832657	2349230
0.99974	1	1	2821360
1	0.472222	0.826533	2331950
3.10019e-06	0.477099	2.13346e-05	60.1927
2.50579e-07	0.489482	2.07456e-06	5.85308
1.52968e-06	0.489482	1.13098e-05	31.9089
1.14684e-08	0.489482	1.1226e-07	0.316727
1.50421e-07	0.489482	1.28292e-06	3.61959
1	0.37931	0.747014	2107600
1	1	1	2821360
0.999686	1	1	2821360
1	0.419355	0.78379	2211350
1	0.502856	0.848545	2394050
0.991002	1	0.999959	2821250
0.993688	1	0.99998	2821300
0.996821	1	0.999995	2821350
0.856865	0.485149	0.780604	2202370
0.990101	0.477387	0.826862	2332880
0.951261	1	0.998792	2817950
0.557088	1	0.883003	2491270
0.999941	1	1	2821360
0.999957	1	1	2821360
0.999924	1	1	2821360
1	0.497182	0.844613	2382960
0.999697	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.996383	1	0.999993	2821340
0.999504	0.4375	0.798992	2254250
1	0.478261	0.831026	2344620
0.97709	1	0.999736	2820610
1	0.497354	0.844733	2383300
0.99995	1	1	2821360
1	1	1	2821360
0.999942	1	1	2821360
0.737835	0.489209	0.728769	2056120
0.9996	1	1	2821360
1	1	1	2821360
0.998401	1	0.999999	2821360
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.953155	1	0.998885	2818220
0.837275	1	0.985977	2781800
1	1	1	2821360
1	0.501726	0.847767	2391860
0.776872	1	0.973016	2745230
0.757672	1	0.96793	2730880
0.95978	1	0.99918	2819050
0.926883	1	0.997259	2813630
1	1	1	2821360
0.999737	0.48	0.832213	2347970
1	1	1	2821360
0.92187	0.480447	0.803611	2267280
1	0.503608	0.849061	2395510
1	1	1	2821360
0.996837	1	0.999995	2821350
1	0.235568	0.576141	1625500
0.999264	0.488038	0.83788	2363960
1	0.10039	0.331155	934307
1	0.221867	0.555927	1568470
0.538448	0.492823	0.617404	1741920
1	7.30927e-16	2.62053e-14	7.39347e-08
1	7.2669e-30	4.94834e-28	1.39611e-21
1	1	1	2821360
1	0.499656	0.846335	2387820
0.364408	0.428571	0.446157	1258770
0.722123	1	0.957217	2700660
0.407151	0.51209	0.535387	1510520
0.735899	0.506296	0.740432	2089030
0.927018	0.500722	0.820429	2314730
0.70318	0.502672	0.721063	2034380
0.935806	0.499619	0.823002	2321990
1	0.491071	0.840305	2370800
0.521237	1	0.860849	2428770
1	1	1	2821360
0.784756	0.47619	0.741527	2092120
1	0.479452	0.831903	2347100
0.999893	0.49635	0.843993	2381210
0.999595	0.460993	0.817829	2307390
0.998503	0.235732	0.575868	1624730
0.997735	1	0.999997	2821350
1	0.372263	0.740116	2088130
0.613892	1	0.913432	2577120
1	1	1	2821360
1	0.468531	0.82375	2324090
0.999875	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.999906	1	1	2821360
0.999916	1	1	2821360
0.99993	0.494118	0.842437	2376820
1	0.481203	0.833187	2350720
0.992006	1	0.999968	2821270
0.991942	1	0.999967	2821270
0.903336	1	0.99517	2807730
1	0.43787	0.799477	2255610
1	0.451389	0.810435	2286530
0.988686	0.245033	0.585724	1652540
0.999687	0.606604	0.909738	2566700
0.999796	0.224012	0.559078	1577360
0.9999	1	1	2821360
0.725512	1	0.958313	2703750
0.925851	1	0.99718	2813410
1	1	1	2821360
1	1	1	2821360
0.993572	1	0.999979	2821300
0.474914	0.466216	0.555242	1566540
0.568527	0.470588	0.620291	1750060
1	1	1	2821360
0.711832	0.488889	0.71534	2018230
0.999909	1	1	2821360
1	0.436242	0.79813	2251810
0.999938	1	1	2821360
1	1	1	2821360
0.997608	0.386207	0.752757	2123800
0.999925	1	1	2821360
1	0.492308	0.841182	2373280
1	1	1	2821360
0.152231	0.235294	0.155071	437511
0.992674	0.235294	0.573245	1617330
0.88901	0.235294	0.536453	1513530
0.152231	0.235294	0.155071	437511
0.849331	0.375	0.682905	1926720
0.520364	0.375	0.514001	1450180
1	0.387097	0.754483	2128670
0.997852	1	0.999998	2821350
0.00955474	0.214286	0.0147235	41540.3
0.261503	0.214286	0.21752	613701
0.0884041	0.214286	0.0940799	265433
0.999904	1	1	2821360
1	0.468085	0.823411	2323140
1	1	1	2821360
3.37593e-09	0.00142679	1.30336e-10	0.000367724
3.40283e-10	0.00144487	1.44259e-11	4.07008e-05
1.28566e-08	0.00142679	4.71831e-10	0.00133121
0.00055599	0.00144487	1.20777e-05	34.0756
1	1	1	2821360
0.999226	0.437908	0.799229	2254910
0.998206	0.410448	0.775298	2187400
0.75317	0.40625	0.668327	1885590
0.918322	0.411348	0.745497	2103320
0.387144	1	0.754527	2128790
0.855391	1	0.989	2790330
0.993161	1	0.999977	2821290
0.9426	1	0.99832	2816620
0.535892	1	0.870193	2455130
0.560269	1	0.884854	2496490
1	1	1	2821360
1	1	1	2821360
0.305648	0.599506	0.494187	1394280
0.0570376	1	0.220396	621816
0.964294	1	0.999355	2819540
1	1	1	2821360
0.626227	1	0.919328	2593750
1	0.464968	0.821034	2316430
1	0.490446	0.839859	2369550
0.844365	1	0.987207	2785270
1	1	1	2821360
0.886043	1	0.993245	2802300
1	1	1	2821360
0.834169	1	0.98542	2780230
0.872008	1	0.991435	2797200
0.946956	0.462025	0.799186	2254790
0.731961	0.45625	0.700222	1975580
1	0.46875	0.823915	2324560
0.596248	0.466216	0.633852	1788330
0.753506	1	0.966762	2727580
1	1	1	2821360
0.998727	0.496855	0.843941	2381060
1	1	1	2821360
0.956235	0.491713	0.825006	2327640
0.998694	0.464968	0.820569	2315120
0.996909	1	0.999995	2821350
1	0.496599	0.844204	2381810
0.76686	1	0.970424	2737920
0.982683	1	0.999849	2820940
0.99886	1	0.999999	2821360
0.720156	0.49359	0.723129	2040210
0.799673	0.494048	0.761974	2149800
1	1	1	2821360
1	1	1	2821360
0.999927	1	1	2821360
1	1	1	2821360
0.998643	0.487013	0.836926	2361270
1	0.402699	0.768981	2169570
0.788509	0.625744	0.841958	2375470
0.967031	0.886754	0.98933	2791260
0.563142	1	0.886511	2501170
0.000263121	1	0.002432	6861.55
0.00064972	1	0.005418	15286.1
0.00822975	1	0.0477325	134671
3.92362e-05	1	0.000437323	1233.85
0.000787061	1	0.00641235	18091.5
0.000518635	1	0.00444175	12531.8
5.90369e-06	1	7.69838e-05	217.199
0.164626	0.195076	0.142539	402154
0.0863857	0.283718	0.115407	325603
0.975099	0.132713	0.39402	1111670
0.43527	0.795861	0.713655	2013480
0.474583	0.724906	0.711117	2006320
1	1	1	2821360
0.697821	0.198938	0.412937	1165040
0.979528	1	0.999789	2820770
1	1	1	2821360
1	1	1	2821360
0.998625	1	0.999999	2821360
0.997121	1	0.999996	2821350
1	1	1	2821360
1	0.120468	0.375424	1059210
0.999449	0.446281	0.806145	2274430
0.724537	1	0.957999	2702860
0.997102	0.493671	0.841134	2373140
0.999831	0.238793	0.580725	1638440
0.999589	0.457143	0.814829	2298930
0.995185	1	0.999988	2821330
0.966919	1	0.999447	2819800
0.999617	1	1	2821360
0.999929	1	1	2821360
1	1	1	2821360
1	0.602334	0.907683	2560900
1	1	1	2821360
0.991437	1	0.999963	2821260
0.999696	0.252023	0.599264	1690740
0.554978	0.575464	0.6839	1929530
0.98517	0.575464	0.888674	2507270
6.5937e-05	0.653651	0.000476339	1343.92
0.645664	0.472393	0.667178	1882350
1	0.486486	0.837022	2361540
0.676812	0.458333	0.673307	1899640
0.308753	1	0.671604	1894840
1	0.466216	0.821989	2319130
0.596385	1	0.904638	2552310
0.77879	0.473684	0.736779	2078720
1	1	1	2821360
0.801966	1	0.978951	2761970
0.445379	0.114094	0.202222	570541
0.599555	0.458015	0.629511	1776080
1	0.442953	0.803646	2267380
1	1	1	2821360
0.917598	1	0.996508	2811510
0.999917	1	1	2821360
0.99674	0.469799	0.823549	2323530
0.323223	0.0597853	0.0955844	269678
1	0.486486	0.837022	2361540
0.999896	0.496403	0.844031	2381320
0.998179	1	0.999998	2821360
0.999701	0.47561	0.828957	2338790
0.839259	1	0.986327	2782790
0.999948	0.479592	0.831987	2347340
0.612378	1	0.912692	2575030
0.987436	1	0.999921	2821140
0.992169	0.46875	0.82112	2316670
0.990053	1	0.99995	2821220
